Date,Store Number,City,Zip Code,County,Total Sales to Store (Dollars)
11/30/2016,4829,Des Moines,50314,POLK,$1477.91
10/07/2016,4246,Shenandoah,51601,PAGE,$683.64
12/13/2016,2505,Boone,50036,BOONE,$9266.97
10/26/2016,4674,Ames,50010,STORY,$567.36
12/01/2016,4755,Mason City,50401,CERRO GORD,$1252.86
11/07/2016,4303,Mediapolis,52637,DES MOINES,$704.87
11/09/2016,4438,Ames,50010,STORY,$539.58
12/19/2016,4401,Marion,52302,LINN,$819.62
11/02/2016,2642,Pella,50219,MARION,$9731.11
12/28/2016,4013,Tipton,52772,CEDAR,$2482.14
11/17/2016,4182,Dyersville,52040,DUBUQUE,$0.00
12/21/2016,3524,Ames,50010,STORY,$11777.97
10/12/2016,4888,Sergeant Bluff,51054,WOODBURY,$702.28
10/26/2016,2853,Ames,50014,STORY,$257.32
10/27/2016,5116,Newton,50702,Webster,$8343.42
12/06/2016,4265,Waterloo,50702,BLACK HAWK,$3080.92
11/08/2016,2665,Waukee,50263,DALLAS,$11154.12
11/11/2016,2518,Red Oak,51566,MONTGOMERY,$8177.85
12/20/2016,3635,Ogden,50212,BOONE,$784.93
10/14/2016,3728,Council Bluffs,51503,POTTAWATTA,$5483.39
10/05/2016,4735,Ottumwa,52501,WAPELLO,$968.64
10/07/2016,3819,Decorah,52101,WINNESHIEK,$7108.96
11/22/2016,3635,Ogden,50212,BOONE,$1015.50
12/16/2016,4631,Cedar Falls,50613,BLACK HAWK,$1799.52
12/30/2016,4893,West Des Moines,50265,POLK,$448.78
10/14/2016,4617,Des Moines,50317,POLK,$1920.63
11/03/2016,4205,Marshalltown,50158,MARSHALL,$1955.49
11/22/2016,4900,Waterloo,50703,BLACK HAWK,$3782.29
11/04/2016,4370,Norwalk,50211,WARREN,$2474.22
12/19/2016,4413,Wapello,52653,LOUISA,$317.61
11/16/2016,5200,Robins,52328,LINN,$1527.40
12/20/2016,4900,Waterloo,50703,BLACK HAWK,$3404.29
12/28/2016,5009,Coralville,52241,JOHNSON,$617.99
12/05/2016,4313,Atlantic,50022,CASS,$1378.92
11/17/2016,4530,Ely,52227,LINN,$1475.40
12/13/2016,2113,Gowrie,50543,WEBSTER,$1460.72
11/21/2016,4062,Des Moines,50314,POLK,$3892.22
10/10/2016,4984,Muscatine,52761,MUSCATINE,$1175.81
12/27/2016,4176,Cedar Rapids,52405,LINN,$1704.87
12/28/2016,2603,Bettendorf,52722,SCOTT,$14928.14
12/13/2016,4701,Boone,50036,BOONE,$226.28
10/11/2016,3989,Cherokee,51012,CHEROKEE,$3025.33
10/03/2016,4229,Harlan,51537,SHELBY,$5976.25
12/12/2016,4891,Sibley,51249,OSCEOLA,$3353.67
12/23/2016,4907,Cedar Falls,50613,BLACK HAWK,$1506.89
10/27/2016,5138,Kellogg,50135,JASPER,$979.09
12/15/2016,5029,Davenport,52806,SCOTT,$2695.59
10/24/2016,2535,West Des Moines,50265,POLK,$1531.62
10/28/2016,4084,Ankeny,50023,Polk,$0.00
12/19/2016,3829,Mount Vernon,52314,LINN,$2916.15
10/26/2016,4272,Estherville,51334,EMMET,$393.14
11/14/2016,2191,Keokuk,52632,LEE,$12470.70
11/04/2016,4165,Ankeny,50023,Polk,$1091.39
11/09/2016,3866,Ames,50010,STORY,$3308.46
11/30/2016,2614,Davenport,52807,SCOTT,$8430.87
12/09/2016,4708,Glenwood,51534,MILLS,$2761.35
12/29/2016,4719,West Des Moines,50265,POLK,$2701.08
11/17/2016,5162,Urbandale,50322,POLK,$2967.90
12/09/2016,3997,Osceola,50213,CLARKE,$2065.74
12/28/2016,4433,Pleasant Hill,50317,Polk,$654.66
10/12/2016,4011,Albia,52531,MONROE,$3443.14
11/23/2016,3698,West Des Moines,50266,POLK,$1794.11
10/03/2016,3690,Waterloo,50702,BLACK HAWK,$5291.91
12/15/2016,5058,Urbandale,50323,POLK,$670.34
11/17/2016,4371,West Des Moines,50265,POLK,$1374.80
11/21/2016,5018,Davenport,52802,SCOTT,$4677.20
12/02/2016,4301,Des Moines,50320,POLK,$894.60
12/05/2016,4402,Riverside,52327,WASHINGTON,$2303.04
12/07/2016,3447,Sioux City,51106,WOODBURY,$13334.82
10/10/2016,4522,Monroe,50170,JASPER,$687.99
11/16/2016,2611,Ottumwa,52501,WAPELLO,$4151.13
12/27/2016,2663,Urbandale,50322,POLK,$41828.53
11/15/2016,4829,Des Moines,50314,POLK,$3871.83
12/19/2016,4569,Sutherland,51058,OBRIEN,$2086.56
11/28/2016,3461,Stuart,50250,Adair,$1554.09
12/20/2016,4840,Waterloo,50707,Black Hawk,$1784.29
11/14/2016,5133,Orange City,51041,SIOUX,$1589.17
10/20/2016,5250,Des Moines,50317,POLK,$1384.73
11/30/2016,5172,Cedar Rapids,52404,LINN,$2069.61
12/13/2016,3822,Swisher,52338,JOHNSON,$622.14
10/28/2016,4016,Conrad,50621,GRUNDY,$827.44
10/31/2016,5320,Davenport,52801,SCOTT,$1094.31
11/22/2016,4840,Waterloo,50707,Black Hawk,$988.36
10/17/2016,5320,Davenport,52801,SCOTT,$406.21
12/26/2016,4296,Keosauqua,52565,VAN BUREN,$2463.25
10/27/2016,2848,Ankeny,50023,Polk,$1352.88
12/09/2016,2627,Des Moines,50310,POLK,$12.75
10/05/2016,5279,Ames,50010,STORY,$126.54
12/28/2016,4135,Altoona,50009,POLK,$1966.88
10/07/2016,4235,Webster City,50595,HAMILTON,$1756.08
10/10/2016,4540,Bellevue,52031,JACKSON,$901.71
10/27/2016,5012,Perry,50220,Boone,$780.16
12/07/2016,5313,Des Moines,50315,POLK,$2303.43
12/19/2016,4315,Washington,52353,WASHINGTON,$4245.96
10/06/2016,4461,Windsor Heights,50324,Polk,$974.34
10/07/2016,4247,Belmond,50421,WRIGHT,$2545.76
11/22/2016,5211,Johnston,50131,POLK,$457.14
10/25/2016,2549,Indianola,50125,WARREN,$11256.22
11/28/2016,2228,Winterset,50273,MADISON,$6318.04
11/18/2016,2190,Des Moines,50314,POLK,$2113.26
10/28/2016,5309,Des Moines,50314,POLK,$938.18
12/20/2016,5211,Johnston,50131,POLK,$409.42
10/07/2016,4183,Decorah,52101,WINNESHIEK,$6036.34
12/02/2016,4156,Oelwein,50662,FAYETTE,$3171.24
10/03/2016,3403,Columbus Junction,52738,LOUISA,$646.79
12/30/2016,3477,Council Bluffs,51501,POTTAWATTA,$2813.76
10/05/2016,3990,Oskaloosa,52577,MAHASKA,$7107.70
10/24/2016,4533,St Ansgar,50472,Mitchell,$1060.74
11/16/2016,4960,Ames,50010,STORY,$1798.36
11/17/2016,2517,Newton,50208,JASPER,$13968.30
11/16/2016,9911,Urbandale,50322,POLK,$1433.58
11/18/2016,5110,Lenox,50851,TAYLOR,$616.60
10/03/2016,4525,Akron,51001,PLYMOUTH,$645.35
10/12/2016,3514,Fort Dodge,50501,WEBSTER,$5356.02
12/08/2016,4932,Cedar Falls,50613,BLACK HAWK,$2133.47
12/30/2016,3666,Cedar Rapids,52404,LINN,$0.00
10/05/2016,5065,Sioux City,51106,WOODBURY,$681.80
10/25/2016,5174,Waterloo,50701,BLACK HAWK,$638.78
12/22/2016,5247,Rockwell,50469,CERRO GORD,$1441.72
10/12/2016,4912,Eldridge,52748,SCOTT,$1132.84
12/01/2016,5247,Rockwell,50469,CERRO GORD,$2476.64
10/14/2016,4907,Cedar Falls,50613,BLACK HAWK,$1731.08
12/21/2016,2562,Fort Dodge,50501,WEBSTER,$9727.68
12/29/2016,3899,West Des Moines,50266,POLK,$6676.92
10/12/2016,3732,Eldridge,52748,SCOTT,$3169.03
10/14/2016,5296,Webster City,50595,HAMILTON,$904.14
10/24/2016,4798,Des Moines,50320,POLK,$0.00
11/22/2016,3818,Knoxville,50138,MARION,$807.91
12/02/2016,4824,Creston,50801,UNION,$1497.57
12/08/2016,2652,Mason City,50401,CERRO GORD,$8482.80
10/18/2016,5124,Johnston,50131,POLK,$3485.46
11/07/2016,4485,Sanborn,51248,OBRIEN,$375.76
11/03/2016,3762,Windsor Heights,50322,Polk,$302.28
10/06/2016,3722,Sioux City,51106,WOODBURY,$8295.66
12/08/2016,4368,Johnston,50131,POLK,$394.35
12/15/2016,4803,Des Moines,50313,POLK,$1961.34
10/05/2016,3390,Milford,51351,DICKINSON,$9267.56
12/28/2016,3626,Spencer,51301,CLAY,$7166.28
10/06/2016,2627,Des Moines,50310,POLK,$8422.91
10/27/2016,5069,Lake Mills,50450,WINNEBAGO,$603.90
11/08/2016,4163,Storm Lake,50588,BUENA VIST,$874.52
11/11/2016,4510,Malvern,51551,MILLS,$1606.44
11/15/2016,5270,Urbandale,50322,POLK,$1033.84
12/12/2016,4256,Sioux Center,51250,SIOUX,$1364.91
11/04/2016,5119,Corwith,50430,HANCOCK,$565.72
12/23/2016,4617,Des Moines,50317,POLK,$2979.67
10/03/2016,4962,Davenport,52803,SCOTT,$3466.78
10/13/2016,4158,Carroll,51401,CARROLL,$1885.83
11/17/2016,5283,Mason City,50401,CERRO GORD,$792.44
11/29/2016,4957,Wall Lake,51466,SAC,$678.92
12/21/2016,4411,De Soto,50069,DALLAS,$44.58
10/10/2016,3461,Stuart,50250,Adair,$1885.39
12/27/2016,4622,Des Moines,50320,POLK,$697.39
12/23/2016,3728,Council Bluffs,51503,POTTAWATTA,$3704.06
12/23/2016,4780,Britt,50423,HANCOCK,$1901.08
10/20/2016,3806,West Des Moines,50266,POLK,$2413.95
11/14/2016,5018,Davenport,52802,SCOTT,$3702.11
12/09/2016,4461,Windsor Heights,50324,Polk,$3.75
12/21/2016,3776,Davenport,52806,SCOTT,$6970.14
10/19/2016,2840,Bettendorf,52722,SCOTT,$1242.96
10/17/2016,3825,Des Moines,50316,POLK,$4493.90
11/18/2016,4235,Webster City,50595,HAMILTON,$1845.82
10/24/2016,4159,Council Bluffs,51503,POTTAWATTA,$558.45
12/07/2016,4472,Centerville,52544,APPANOOSE,$951.79
12/20/2016,4890,Urbandale,50323,POLK,$1666.40
12/28/2016,4695,Altoona,50009,POLK,$953.24
12/29/2016,4603,Des Moines,50320,POLK,$494.04
11/04/2016,4824,Creston,50801,UNION,$1307.57
12/01/2016,4397,Ankeny,50021,POLK,$283.62
12/26/2016,5072,Mount Pleasant,52641,HENRY,$682.86
10/31/2016,3825,Des Moines,50316,POLK,$3369.38
11/07/2016,5077,Council Bluffs,51501,POTTAWATTA,$5131.02
12/23/2016,4658,Iowa Falls,50126,HARDIN,$1864.97
12/26/2016,3805,Davenport,52084,Scott,$4829.43
12/01/2016,4609,Ankeny,50023,Polk,$1041.20
10/28/2016,4369,Norwalk,50211,WARREN,$2417.85
11/22/2016,4890,Urbandale,50323,POLK,$1201.86
12/28/2016,4575,Slater,50244,STORY,$884.55
10/24/2016,4255,Orange City,51041,SIOUX,$2773.74
12/16/2016,5337,Conrad,50621,GRUNDY,$728.93
12/28/2016,5003,Davenport,52804,SCOTT,$3658.67
11/28/2016,4279,Keota,52248,KEOKUK,$581.23
12/05/2016,3679,Monona,52159,CLAYTON,$1827.53
11/18/2016,4183,Decorah,52101,WINNESHIEK,$5023.97
12/07/2016,4509,Ames,50010,STORY,$14071.01
12/22/2016,4609,Ankeny,50023,Polk,$837.89
10/20/2016,4942,Des Moines,50309,POLK,$946.25
11/18/2016,4247,Belmond,50421,WRIGHT,$2383.18
10/17/2016,4878,Primghar,51245,OBRIEN,$1601.18
10/24/2016,5108,Bettendorf,52722,SCOTT,$1436.98
10/26/2016,4557,Traer,50675,TAMA,$960.21
12/22/2016,4397,Ankeny,50021,POLK,$572.16
10/07/2016,2190,Des Moines,50314,POLK,$1125.01
10/21/2016,4740,Council Bluffs,51501,POTTAWATTA,$1493.58
10/31/2016,4878,Primghar,51245,OBRIEN,$1919.93
11/09/2016,4298,Dysart,52224,TAMA,$1051.80
11/15/2016,5286,Iowa City,52240,JOHNSON,$5164.42
11/29/2016,2285,Iowa City,52240,JOHNSON,$10272.92
12/12/2016,3705,Rock Rapids,51246,LYON,$2816.63
11/10/2016,5255,West Des Moines,50266,POLK,$1747.26
11/17/2016,4804,Des Moines,50312,POLK,$1114.26
10/24/2016,4752,Burlington,52655,Des Moines,$3165.44
11/08/2016,2549,Indianola,50125,WARREN,$13995.24
12/08/2016,4300,Oskaloosa,52577,MAHASKA,$1726.92
11/01/2016,4160,Iowa City,52240,JOHNSON,$1695.63
12/12/2016,5316,Sigourney,52591,KEOKUK,$336.16
12/09/2016,4594,Des Moines,50312,POLK,$571.32
10/20/2016,5034,Mason City,50401,CERRO GORD,$2774.85
11/07/2016,4995,Harlan,51537,SHELBY,$704.46
11/09/2016,3773,Cedar Rapids,52401,LINN,$12412.85
12/02/2016,5119,Corwith,50430,HANCOCK,$1476.27
10/14/2016,4253,Winterset,50273,MADISON,$1563.22
12/21/2016,2556,Estherville,51334,EMMET,$10431.74
12/06/2016,2636,Des Moines,50317,POLK,$6861.27
12/16/2016,4092,Norwalk,50211,WARREN,$3442.03
10/12/2016,5309,Des Moines,50314,POLK,$707.69
10/19/2016,4271,Centerville,52544,APPANOOSE,$1363.46
10/20/2016,4194,Newton,50208,JASPER,$1059.74
11/16/2016,4346,Shellsburg,52332,BENTON,$1846.83
11/22/2016,4448,Urbandale,50322,POLK,$795.36
11/30/2016,5238,Fort Dodge,50501,WEBSTER,$2258.51
10/17/2016,4057,Des Moines,50316,POLK,$6677.94
10/26/2016,5268,Atkins,52206,BENTON,$324.28
10/31/2016,4057,Des Moines,50316,POLK,$140.16
11/29/2016,4697,Iowa City,52240,JOHNSON,$3303.84
12/14/2016,2642,Pella,50219,MARION,$11429.31
12/15/2016,2190,Des Moines,50314,POLK,$7490.26
12/20/2016,4448,Urbandale,50322,POLK,$835.44
12/19/2016,5261,Muscatine,52761,MUSCATINE,$362.81
11/17/2016,2130,Waterloo,50703,BLACK HAWK,$17036.22
10/26/2016,4129,Ames,50010,STORY,$6272.41
10/24/2016,3612,Maquoketa,52060,JACKSON,$5881.91
11/08/2016,5174,Waterloo,50701,BLACK HAWK,$766.13
12/12/2016,4904,Larchwood,51241,LYON,$847.45
12/21/2016,2523,Centerville,52544,APPANOOSE,$5095.16
10/07/2016,5110,Lenox,50851,TAYLOR,$852.69
11/16/2016,2502,Ankeny,50021,POLK,$16202.43
12/06/2016,4077,Waterloo,50703,BLACK HAWK,$2008.16
11/10/2016,4638,Davenport,52804,SCOTT,$4012.91
12/08/2016,5169,Des Moines,50313,POLK,$146.25
10/17/2016,2670,Coralville,52241,JOHNSON,$16459.02
11/30/2016,3942,Toledo,52342,TAMA,$2745.66
12/12/2016,3065,Montezuma,50171,POWESHIEK,$1526.09
12/19/2016,4418,Walnut,51577,POTTAWATTA,$1376.62
12/26/2016,3907,Muscatine,52761,MUSCATINE,$1177.14
10/31/2016,2670,Coralville,52241,JOHNSON,$18206.54
12/01/2016,4703,Sioux City,51101,WOODBURY,$2038.80
12/06/2016,5014,Iowa City,52240,JOHNSON,$1482.54
12/08/2016,4653,,,,$1137.41
12/30/2016,4650,Swea City,50590,KOSSUTH,$1400.11
11/04/2016,4156,Oelwein,50662,FAYETTE,$3603.07
12/15/2016,4971,Pleasant Hill,50327,Polk,$127.48
10/25/2016,4163,Storm Lake,50588,BUENA VIST,$777.49
12/08/2016,4205,Marshalltown,50158,MARSHALL,$1434.00
10/10/2016,4279,Keota,52248,KEOKUK,$444.44
10/26/2016,3013,Bloomfield,52537,DAVIS,$1332.66
12/19/2016,4993,Keokuk,52632,LEE,$1918.54
10/21/2016,4236,Eagle Grove,50533,WRIGHT,$1939.35
11/15/2016,4647,Waterloo,50707,Black Hawk,$2514.08
11/30/2016,5005,Laurens,50554,POCAHONTAS,$861.19
12/06/2016,2666,Ankeny,50023,Polk,$17975.13
11/10/2016,4613,Carroll,51401,CARROLL,$1410.54
11/17/2016,3756,Manning,51455,CARROLL,$3227.53
11/22/2016,4637,Cedar Rapids,52404,LINN,$783.43
12/05/2016,4986,Floyd,50435,FLOYD,$912.88
11/21/2016,4943,Eldon,52554,WAPELLO,$1108.26
10/11/2016,3666,Cedar Rapids,52404,LINN,$3855.38
10/13/2016,3888,Grinnell,50112,POWESHIEK,$2738.33
11/17/2016,2190,Des Moines,50314,POLK,$4399.98
11/30/2016,4232,Moravia,52571,APPANOOSE,$1048.97
12/20/2016,4637,Cedar Rapids,52404,LINN,$1257.51
11/28/2016,4924,Nashua,50658,CHICKASAW,$401.36
12/27/2016,3696,Des Moines,50315,POLK,$863.88
10/24/2016,4962,Davenport,52803,SCOTT,$797.22
10/27/2016,2567,Davenport,52806,SCOTT,$5731.29
11/21/2016,4699,Bettendorf,52722,SCOTT,$2364.15
11/09/2016,5313,Des Moines,50315,POLK,$2190.99
11/22/2016,4023,Boone,50036,BOONE,$3261.78
12/15/2016,2130,Waterloo,50703,BLACK HAWK,$10870.97
11/10/2016,4732,Clive,50325,POLK,$1472.70
11/10/2016,5125,Des Moines,50316,POLK,$6384.54
10/17/2016,5260,Muscatine,52761,MUSCATINE,$623.28
10/31/2016,5260,Muscatine,52761,MUSCATINE,$488.87
11/18/2016,2655,Clarinda,51632,PAGE,$3540.10
10/04/2016,2571,Waterloo,50703,BLACK HAWK,$15143.23
10/28/2016,3762,Windsor Heights,50322,Polk,$3449.10
11/30/2016,5293,Arnolds Park,51331,DICKINSON,$1388.88
12/02/2016,2602,Webster City,50595,HAMILTON,$2990.95
12/08/2016,4756,Marshalltown,50158,MARSHALL,$567.55
12/20/2016,4023,Boone,50036,BOONE,$5482.74
10/27/2016,2626,Des Moines,50311,POLK,$797.33
12/23/2016,4236,Eagle Grove,50533,WRIGHT,$3614.88
12/30/2016,4808,Council Bluffs,51501,POTTAWATTA,$505.19
10/03/2016,4533,St Ansgar,50472,Mitchell,$839.58
10/24/2016,3403,Columbus Junction,52738,LOUISA,$1430.66
12/19/2016,3784,Independence,50644,BUCHANAN,$4673.66
10/10/2016,5054,Manchester,52087,Delaware,$5492.64
11/28/2016,3744,Dyersville,52040,DUBUQUE,$2754.94
10/10/2016,4721,Burlington,52601,DES MOINES,$1887.36
11/02/2016,4132,Camanche,52730,CLINTON,$1742.74
11/03/2016,2854,Urbandale,50323,POLK,$1792.53
11/17/2016,4971,Pleasant Hill,50327,Polk,$161.64
12/13/2016,3644,Altoona,50009,POLK,$12990.60
11/28/2016,3742,Lemars,51031,Plymouth,$2310.12
12/19/2016,2573,Muscatine,52761,MUSCATINE,$25289.05
11/04/2016,3813,Mount Ayr,50854,RINGGOLD,$1501.79
11/08/2016,4829,Des Moines,50314,POLK,$1799.36
11/21/2016,4148,Independence,50644,BUCHANAN,$1111.05
12/14/2016,4960,Ames,50010,STORY,$562.91
12/27/2016,3980,Iowa City,52246,JOHNSON,$5602.68
11/02/2016,2637,Davenport,52804,SCOTT,$9075.54
12/28/2016,2594,Sioux City,51106,WOODBURY,$17190.53
10/19/2016,3660,Knoxville,50138,MARION,$2458.13
12/16/2016,4743,Council Bluffs,51503,POTTAWATTA,$3249.00
10/28/2016,5210,Clarinda,51632,PAGE,$3795.52
11/21/2016,4256,Sioux Center,51250,SIOUX,$1101.20
12/15/2016,3756,Manning,51455,CARROLL,$2431.64
10/25/2016,5286,Iowa City,52240,JOHNSON,$4111.73
12/12/2016,5133,Orange City,51041,SIOUX,$3467.29
12/14/2016,9911,Urbandale,50322,POLK,$160.36
10/10/2016,3744,Dyersville,52040,DUBUQUE,$2536.60
11/28/2016,5054,Manchester,52087,Delaware,$8350.38
12/05/2016,4152,Missouri Valley,51555,HARRISON,$2366.51
10/28/2016,3816,Red Oak,51566,MONTGOMERY,$1887.06
10/31/2016,3542,St Ansgar,50472,Mitchell,$1820.23
11/30/2016,2522,Spirit Lake,51360,DICKINSON,$5627.36
12/02/2016,4102,Ames,50010,STORY,$2194.89
10/17/2016,3542,St Ansgar,50472,Mitchell,$1769.63
11/14/2016,4256,Sioux Center,51250,SIOUX,$1023.28
12/19/2016,4910,Waterloo,50702,BLACK HAWK,$3628.54
12/22/2016,2671,Jefferson,50129,GREENE,$7819.35
10/10/2016,3742,Lemars,51031,Plymouth,$3918.00
10/05/2016,4507,Spencer,51301,CLAY,$363.66
11/14/2016,4148,Independence,50644,BUCHANAN,$2298.75
12/08/2016,4001,Carroll,51401,CARROLL,$8872.89
10/19/2016,4821,Oskaloosa,52577,MAHASKA,$1875.98
11/15/2016,4163,Storm Lake,50588,BUENA VIST,$996.52
12/05/2016,4746,Muscatine,52761,MUSCATINE,$1941.30
12/12/2016,5018,Davenport,52802,SCOTT,$2566.54
10/12/2016,2559,Albia,52531,MONROE,$1675.22
12/01/2016,2671,Jefferson,50129,GREENE,$4387.77
10/25/2016,4647,Waterloo,50707,Black Hawk,$573.14
11/01/2016,2527,Des Moines,50315,POLK,$7491.67
12/05/2016,5295,Waterloo,50702,BLACK HAWK,$1869.72
11/21/2016,3990,Oskaloosa,52577,MAHASKA,$41.07
12/13/2016,4171,Cascade,52033,DUBUQUE,$3953.71
10/11/2016,3959,Dubuque,52001,DUBUQUE,$664.18
10/24/2016,3690,Waterloo,50702,BLACK HAWK,$1335.72
12/05/2016,3621,Sheldon,51201,OBRIEN,$4062.50
12/22/2016,4941,Urbandale,50322,POLK,$1025.08
10/07/2016,5186,West Union,52175,FAYETTE,$3083.76
12/15/2016,4804,Des Moines,50312,POLK,$3326.82
11/01/2016,4165,Ankeny,50023,Polk,$293.38
10/19/2016,3909,Melcher-Dallas,50163,Marion,$2075.58
10/18/2016,5010,Sac City,50583,SAC,$935.95
10/10/2016,4924,Nashua,50658,CHICKASAW,$508.99
10/26/2016,4981,Traer,50675,TAMA,$1739.94
11/03/2016,5309,Des Moines,50314,POLK,$718.29
12/01/2016,4941,Urbandale,50322,POLK,$1658.42
12/14/2016,2611,Ottumwa,52501,WAPELLO,$5450.60
12/27/2016,5120,Mapleton,51034,MONONA,$240.53
12/28/2016,3949,Pella,50219,MARION,$1092.24
11/03/2016,5022,West Des Moines,50265,POLK,$367.01
10/18/2016,4154,Hiawatha,52233,LINN,$1013.00
10/20/2016,5179,Baxter,50028,JASPER,$1080.26
12/01/2016,3678,Des Moines,50320,POLK,$4525.94
10/17/2016,4317,Greenfield,50849,ADAIR,$2691.79
10/18/2016,5326,Storm Lake,50588,BUENA VIST,$11119.43
12/07/2016,3773,Cedar Rapids,52401,LINN,$15774.95
11/02/2016,4326,Stratford,50249,HAMILTON,$466.38
11/02/2016,2625,Davenport,52804,SCOTT,$19597.77
10/10/2016,3886,Anamosa,52205,JONES,$2848.56
10/21/2016,5181,Denver,50622,BREMER,$1247.70
11/21/2016,4904,Larchwood,51241,LYON,$2440.38
12/15/2016,2517,Newton,50208,JASPER,$12981.51
12/22/2016,4405,Ankeny,50021,POLK,$927.38
11/14/2016,3705,Rock Rapids,51246,LYON,$4847.64
12/28/2016,4630,Davenport,52803,SCOTT,$4620.54
10/05/2016,2568,Cedar Rapids,52402,LINN,$3212.83
10/28/2016,4608,Council Bluffs,51503,POTTAWATTA,$476.47
11/04/2016,4102,Ames,50010,STORY,$1688.71
12/01/2016,4405,Ankeny,50021,POLK,$257.85
12/08/2016,4084,Ankeny,50023,Polk,$2653.66
11/07/2016,4892,Davenport,52802,SCOTT,$1261.63
11/15/2016,2549,Indianola,50125,WARREN,$18914.01
12/14/2016,2502,Ankeny,50021,POLK,$21031.05
12/21/2016,3853,Davenport,52804,SCOTT,$1424.34
11/17/2016,4803,Des Moines,50313,POLK,$2676.78
11/14/2016,5316,Sigourney,52591,KEOKUK,$531.91
12/22/2016,3678,Des Moines,50320,POLK,$1015.37
10/10/2016,4679,Cedar Rapids,52402,LINN,$660.27
12/28/2016,3869,Coralville,52241,JOHNSON,$8732.09
10/27/2016,2561,Des Moines,50321,POLK,$14963.59
10/31/2016,3952,Bettendorf,52722,SCOTT,$14236.72
10/05/2016,5064,Fairfax,52228,LINN,$1910.68
10/17/2016,3952,Bettendorf,52722,SCOTT,$15483.87
10/27/2016,4927,West Des Moines,50265,POLK,$411.16
11/08/2016,5286,Iowa City,52240,JOHNSON,$3229.17
12/07/2016,4298,Dysart,52224,TAMA,$653.34
12/28/2016,4269,Tipton,52772,CEDAR,$4532.70
10/25/2016,4829,Des Moines,50314,POLK,$3742.56
12/19/2016,3778,Des Moines,50310,POLK,$2075.85
10/31/2016,4126,Solon,52333,JOHNSON,$3120.30
12/22/2016,4427,North Liberty,52317,JOHNSON,$301.06
10/17/2016,4126,Solon,52333,JOHNSON,$3055.98
10/21/2016,3728,Council Bluffs,51503,POTTAWATTA,$5662.46
10/21/2016,4780,Britt,50423,HANCOCK,$986.84
12/26/2016,4794,Burlington,52601,DES MOINES,$14371.18
11/08/2016,2648,West Des Moines,50265,POLK,$59.96
11/09/2016,4509,Ames,50010,STORY,$10415.11
10/03/2016,3612,Maquoketa,52060,JACKSON,$7817.57
10/10/2016,4747,Davenport,52803,SCOTT,$1143.90
11/23/2016,4428,Ames,50014,STORY,$1410.88
12/14/2016,4346,Shellsburg,52332,BENTON,$805.58
10/21/2016,4617,Des Moines,50317,POLK,$1634.29
12/01/2016,4427,North Liberty,52317,JOHNSON,$1201.23
12/05/2016,2560,Marion,52302,LINN,$8806.39
10/07/2016,2655,Clarinda,51632,PAGE,$2282.40
11/28/2016,4473,Panora,50216,GUTHRIE,$897.46
10/28/2016,4474,Council Bluffs,51501,POTTAWATTA,$1781.67
11/09/2016,4472,Centerville,52544,APPANOOSE,$1341.87
11/16/2016,2642,Pella,50219,MARION,$13906.62
11/21/2016,3065,Montezuma,50171,POWESHIEK,$941.56
12/15/2016,4371,West Des Moines,50265,POLK,$1514.97
11/08/2016,4647,Waterloo,50707,Black Hawk,$1314.59
11/09/2016,4750,Davenport,52807,SCOTT,$3008.57
11/14/2016,3065,Montezuma,50171,POWESHIEK,$1605.91
10/13/2016,4665,Ankeny,50021,POLK,$716.52
11/17/2016,5058,Urbandale,50323,POLK,$367.38
10/25/2016,5270,Urbandale,50322,POLK,$980.24
12/16/2016,5144,Ankeny,50021,POLK,$11977.80
10/03/2016,4752,Burlington,52655,Des Moines,$4281.08
11/07/2016,5249,Davenport,52803,SCOTT,$4327.46
11/11/2016,2445,Oakland,51560,POTTAWATTA,$773.01
10/18/2016,4868,Waukee,50263,DALLAS,$1063.23
11/04/2016,2602,Webster City,50595,HAMILTON,$12595.56
10/10/2016,4473,Panora,50216,GUTHRIE,$880.14
12/02/2016,4140,Des Moines,50313,POLK,$163.38
12/16/2016,4396,Reinbeck,50669,GRUNDY,$792.24
11/28/2016,4747,Davenport,52803,SCOTT,$2046.24
11/29/2016,2544,Marshalltown,50158,MARSHALL,$7493.67
12/05/2016,5112,Inwood,51240,LYON,$648.66
12/27/2016,2509,Cedar Rapids,52404,LINN,$8031.60
11/29/2016,5145,Des Moines,50315,POLK,$2498.29
10/04/2016,4116,Lake View,51450,SAC,$734.67
10/24/2016,4722,Burlington,56201,Des Moines,$1205.04
11/03/2016,4539,Scranton,51462,GREENE,$516.26
11/23/2016,3524,Ames,50010,STORY,$14051.28
10/26/2016,2806,Clinton,52732,CLINTON,$4446.11
11/03/2016,4366,Tiffin,52340,JOHNSON,$330.84
11/18/2016,4937,Shenandoah,51601,PAGE,$881.88
11/21/2016,5316,Sigourney,52591,KEOKUK,$401.69
10/19/2016,4234,Spencer,51301,CLAY,$1073.64
10/19/2016,5080,Spencer,51301,CLAY,$5276.05
10/26/2016,5135,Huxley,50124,STORY,$1323.20
10/03/2016,4159,Council Bluffs,51503,POTTAWATTA,$1043.22
12/01/2016,5347,West Des Moines,50265,POLK,$6250.59
11/10/2016,5115,Manly,50456,WORTH,$1023.94
10/10/2016,3484,Marcus,51035,CHEROKEE,$1162.98
11/07/2016,4498,Winthrop,50682,BUCHANAN,$925.30
